product_id,abc_category,category,total_forecast_demand,avg_monthly_demand
FB000358,A,Accessories,50.89859777365971,8.483099628943284
FB001638,A,Accessories,50.82255383739838,8.470425639566397
FB001067,A,Dresses,50.78707241449734,8.46451206908289
FB001940,B,Shoes,50.723384526710625,8.453897421118437
FB002045,B,Tops,50.72225638245709,8.453709397076182
FB001769,C,Bottoms,50.692324062809625,8.448720677134938
FB001519,C,Accessories,50.67995200952466,8.446658668254111
FB001066,A,Tops,50.630665306248254,8.438444217708042
FB001818,A,Shoes,50.627676552006314,8.437946092001052
FB000149,B,Tops,50.59166673782217,8.431944456303695
FB000245,B,Bottoms,50.57803281772245,8.429672136287076
FB001856,A,Bottoms,50.54781272964237,8.424635454940395
FB001034,B,Tops,50.5146625004275,8.419110416737917
FB001686,B,Bottoms,50.477978992298624,8.412996498716437
FB000738,A,Dresses,50.47397504386981,8.412329173978302
FB000370,A,Accessories,50.443858437356106,8.40730973955935
FB000472,C,Bottoms,50.426772382842245,8.40446206380704
FB001170,A,Bottoms,50.41994627626469,8.403324379377448
FB001763,B,Shoes,50.391337374112766,8.398556229018794
FB000779,A,Shoes,50.379819337868774,8.396636556311462
FB000796,A,Accessories,50.37046107899898,8.39507684649983
FB001903,A,Tops,50.35259134381707,8.392098557302845
FB001472,C,Accessories,50.346664313723956,8.391110718953993
FB001748,A,Bottoms,50.320716705992844,8.386786117665475
FB001654,A,Dresses,50.29345350777607,8.382242251296011
FB001704,B,Tops,50.290841111252625,8.381806851875437
FB000488,A,Accessories,50.2367789575587,8.37279649292645
FB001533,A,Accessories,50.218335599533,8.369722599922166
FB002107,C,Accessories,50.19909249214965,8.366515415358275
FB001570,A,Accessories,50.096472305591504,8.349412050931917
FB001152,A,Tops,50.09074222491241,8.348457037485401
FB001526,B,Accessories,50.04745936223937,8.341243227039895
FB000305,A,Tops,50.02103698011385,8.336839496685641
FB001166,A,Bottoms,50.00031183831987,8.333385306386644
FB000661,A,Accessories,49.98669517466546,8.331115862444245
FB001773,A,Accessories,49.98427983886108,8.330713306476847
FB000260,B,Accessories,49.91442619981716,8.31907103330286
FB000201,A,Bottoms,49.91328926229608,8.318881543716014
FB000200,C,Tops,49.7678565899447,8.294642764990783
FB001372,A,Accessories,49.72742935184241,8.287904891973735
FB001771,A,Accessories,49.70305312347433,8.283842187245721
FB001694,B,Accessories,49.63861367305744,8.273102278842908
FB000162,C,Accessories,49.59412380707489,8.265687301179147
FB000517,C,Tops,49.55481893457978,8.25913648909663
FB002025,A,Tops,49.506254473643246,8.251042412273874
FB001029,A,Tops,49.47529202054687,8.245882003424478
FB000713,A,Tops,49.41011140997575,8.235018568329291
FB001112,A,Dresses,49.40362277703335,8.233937129505557
FB002086,B,Accessories,49.38789797752528,8.231316329587546
FB001637,A,Tops,49.26385374459607,8.210642290766012
FB000671,A,Shoes,49.257483620498625,8.209580603416438
FB001625,C,Tops,49.21465527090481,8.2024425451508
FB000979,A,Shoes,49.211836359195736,8.201972726532622
FB002114,A,Accessories,49.18403641383825,8.197339402306374
FB000379,A,Bottoms,49.175047353405766,8.195841225567628
FB000276,C,Bottoms,49.14780617459447,8.191301029099078
FB001084,B,Bottoms,49.11685613765439,8.186142689609065
FB000461,A,Dresses,49.05547176828848,8.175911961381413
FB000554,A,Bottoms,49.025831468237875,8.170971911372979
FB000457,A,Shoes,48.950537096276996,8.1584228493795
FB000716,A,Dresses,48.9156134502313,8.152602241705216
FB001388,B,Bottoms,48.80913438142721,8.134855730237868
FB000587,A,Accessories,48.76643146358889,8.127738577264815
FB000784,B,Accessories,48.68438183143645,8.114063638572741
FB000314,B,Tops,48.567174761410364,8.094529126901728
FB000397,A,Dresses,48.55087168633851,8.091811947723086
FB001826,A,Tops,48.53450969016804,8.089084948361341
FB001788,C,Tops,48.501463973789186,8.083577328964864
FB000981,A,Accessories,48.499315640039846,8.083219273339974
FB001869,A,Tops,48.37716045289306,8.062860075482176
FB000586,C,Tops,48.33888422972867,8.056480704954778
FB001315,C,Bottoms,48.32792318210746,8.054653863684576
FB000399,C,Accessories,48.32726672955389,8.054544454925649
FB000126,A,Dresses,48.23244352772685,8.038740587954475
FB001888,A,Bottoms,48.22947203371517,8.038245338952528
FB000657,A,Dresses,48.190254543716485,8.031709090619414
FB001012,A,Tops,48.164155240348656,8.027359206724777
FB000205,A,Accessories,48.108630360922184,8.018105060153697
FB001850,A,Bottoms,48.01726580651539,8.002877634419232
FB001129,A,Bottoms,47.9064057107007,7.98440095178345
FB000452,B,Tops,47.8765728576087,7.97942880960145
FB000386,A,Dresses,47.80460314542953,7.967433857571589
FB002135,A,Accessories,47.773951757769716,7.962325292961619
FB001749,C,Accessories,47.66656269492027,7.944427115820045
FB000774,A,Shoes,47.62398572213463,7.937330953689105
FB001939,C,Accessories,47.613311825412985,7.935551970902164
FB001587,A,Bottoms,47.48522851083623,7.9142047518060386
FB000007,A,Bottoms,47.43327448404039,7.9055457473400645
FB000199,A,Tops,47.42726019403913,7.904543365673188
FB000938,A,Accessories,47.29006433181234,7.8816773886353895
FB000048,A,Accessories,47.281598643037796,7.8802664405063
FB000887,B,Accessories,47.2153188923016,7.869219815383601
FB001623,A,Dresses,47.093444412650676,7.848907402108446
FB000920,A,Accessories,47.01447775224677,7.8357462920411285
FB001060,A,Tops,47.00177623181636,7.833629371969393
FB000606,A,Accessories,46.83674671129097,7.8061244518818285
FB000359,A,Dresses,46.821067286025404,7.803511214337568
FB002116,C,Accessories,46.79596568425897,7.799327614043161
FB000110,A,Dresses,46.78576189809164,7.797626983015274
FB000179,A,Tops,46.742543922863355,7.7904239871438925
FB000139,A,Bottoms,46.7231181579078,7.7871863596513
FB001349,C,Bottoms,46.66795612573062,7.7779926876217695
FB001602,A,Accessories,46.534082996707006,7.755680499451167
FB000690,A,Bottoms,46.52929639126918,7.7548827318781965
FB000125,B,Accessories,46.19334465455304,7.69889077575884
FB000858,C,Accessories,46.078239036464424,7.679706506077404
FB001427,C,Bottoms,46.058542022874825,7.676423670479138
FB001429,A,Accessories,45.88669836293008,7.647783060488347
FB000097,A,Bottoms,45.88593105095031,7.647655175158385
FB001532,B,Tops,45.61415537025019,7.602359228375032
FB000895,A,Tops,45.6059340154736,7.600989002578934
FB000055,A,Accessories,45.35381761176237,7.558969601960396
FB001404,A,Tops,45.30882154095398,7.551470256825663
FB000930,A,Accessories,45.26374009768213,7.543956682947022
FB001724,A,Bottoms,44.94769615699198,7.491282692831997
FB001440,A,Accessories,44.58031526217719,7.430052543696198
FB001261,B,Accessories,44.57422871524293,7.4290381192071555
FB000986,A,Bottoms,44.54302908968696,7.423838181614493
FB000818,B,Bottoms,44.46346455768151,7.410577426280252
FB000529,A,Accessories,44.40043573484702,7.400072622474504
FB000104,C,Bottoms,44.13714137381731,7.3561902289695515
FB000678,A,Accessories,44.024688306393195,7.337448051065532
FB000197,A,Bottoms,44.01919631143768,7.336532718572947
FB001171,A,Shoes,44.01753286598754,7.33625547766459
FB000971,A,Bottoms,43.85355353267911,7.308925588779851
FB001541,A,Accessories,43.816701903872584,7.302783650645431
FB002014,A,Accessories,43.73104779756514,7.288507966260856
FB001062,C,Bottoms,43.652720038215946,7.275453339702658
FB001585,A,Accessories,42.62911738674712,7.1048528977911865
FB001817,C,Bottoms,42.42432928538118,7.070721547563529
FB000050,A,Accessories,42.32051720191522,7.053419533652537
FB000584,A,Bottoms,42.01849594054145,7.003082656756908
FB000095,A,Bottoms,41.52556168696724,6.920926947827873
FB001080,A,Bottoms,41.13994670918072,6.856657784863454
FB001571,A,Bottoms,39.05611611500496,6.50935268583416
FB000362,B,Bottoms,-124.20282523992796,-20.700470873321326
FB001363,B,Tops,-131.80820241704478,-21.96803373617413
FB001358,B,Outerwear,-194.72899760707307,-32.454832934512176
FB000629,B,Bottoms,-206.32439097382039,-34.38739849563673
FB001316,B,Shoes,-208.14591067403222,-34.6909851123387
FB001446,B,Outerwear,-230.12505679370045,-38.354176132283406
FB000898,A,Bottoms,-236.68553052975068,-39.44758842162511
FB000696,A,Shoes,-256.2169744521568,-42.70282907535947
FB001142,A,Accessories,-265.72822508569413,-44.28803751428236
FB000081,A,Tops,-286.33324175855535,-47.72220695975923
FB000524,A,Accessories,-324.217994122918,-54.03633235381967
FB001521,A,Accessories,-329.2406903195448,-54.8734483865908
FB000908,A,Dresses,-334.01266252602454,-55.668777087670755
FB001567,A,Outerwear,-342.89834488275085,-57.14972414712514
FB000144,A,Tops,-346.11578324388825,-57.68596387398137
FB001024,A,Tops,-352.7920170090703,-58.79866950151172
FB001187,A,Outerwear,-373.82240701247235,-62.303734502078726
FB000001,A,Outerwear,-374.57626321696546,-62.429377202827574
FB000148,A,Bottoms,-399.0072999276954,-66.5012166546159
FB000650,A,Tops,-444.22269285227037,-74.0371154753784
FB001354,A,Accessories,-461.1589948826967,-76.85983248044944
FB000691,A,Tops,-463.0464369099352,-77.17440615165587
FB000783,A,Bottoms,-470.8714622734572,-78.4785770455762
FB000736,A,Accessories,-585.615785684373,-97.6026309473955
FB000428,A,Bottoms,-612.1880834028545,-102.03134723380909
FB001160,A,Tops,-646.9762414894927,-107.82937358158212
FB001882,A,Outerwear,-653.8651903829418,-108.9775317304903
FB002015,A,Dresses,-666.5149056311733,-111.08581760519554
FB001692,A,Accessories,-681.9975805893699,-113.66626343156166
FB000230,A,Accessories,-727.924605638566,-121.32076760642768
FB000553,A,Dresses,-727.9591368517249,-121.32652280862082
FB001494,A,Bottoms,-749.7837883369103,-124.96396472281839
FB000004,A,Shoes,-812.573999427535,-135.42899990458918
FB000530,A,Accessories,-828.7645796972787,-138.12742994954644
FB001712,A,Tops,-835.8089602715788,-139.30149337859646
FB000464,A,Bottoms,-839.207800657826,-139.86796677630434
FB002097,A,Shoes,-859.1149444901821,-143.185824081697
FB000120,A,Outerwear,-879.5786129108781,-146.59643548514634
FB001051,A,Dresses,-897.0102683364871,-149.5017113894145
FB000482,A,Dresses,-924.2037824639222,-154.03396374398702
FB000535,A,Shoes,-959.9514129582672,-159.9919021597112
FB001668,A,Shoes,-967.2334874812648,-161.20558124687747
FB001900,A,Shoes,-989.8978560827525,-164.98297601379207
FB000906,A,Bottoms,-997.0254205940357,-166.1709034323393
FB000212,A,Tops,-1019.3033015878043,-169.88388359796738
FB001565,A,Bottoms,-1059.9712429574763,-176.66187382624605
FB001880,A,Outerwear,-1069.8810675531115,-178.31351125885192
FB000609,A,Accessories,-1102.9814853967896,-183.8302475661316
FB001995,A,Shoes,-1108.1316210439675,-184.6886035073279
FB002085,A,Outerwear,-1109.6930435467884,-184.94884059113141
FB001192,A,Shoes,-1116.3995713302495,-186.06659522170824
FB000111,A,Outerwear,-1119.9645044625506,-186.66075074375843
FB000057,A,Tops,-1123.558049000511,-187.25967483341847
FB000454,A,Accessories,-1175.9403186690529,-195.99005311150881
FB000239,A,Shoes,-6897.367616147125,-1149.5612693578541
FB001867,A,Tops,-7013.431220188028,-1168.9052033646715
FB001648,A,Shoes,-8542.833677628209,-1423.8056129380348
FB001705,A,Bottoms,-8788.760906103906,-1464.793484350651
FB000703,A,Accessories,-10835.124365259611,-1805.8540608766018
FB000815,A,Bottoms,-16058.500326530215,-2676.4167210883693
