product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,total_sales,country,countryCode,longitude,latitude
FB000182,Tops,Gap,Fall,M,Navy,108.49,0,108.49,8/6/2025,7,3.3,FALSE,,979,Belgium,BE,3.723445,51.056644
FB000183,Tops,Banana Republic,Winter,XL,Green,106.49,0,106.49,8/6/2025,23,4,FALSE,,406,Belgium,BE,5.354996,49.910422
FB000184,Tops,Mango,Winter,XXL,Pink,114.86,0,114.86,8/6/2025,48,1.1,FALSE,,613,Belgium,BE,5.544884,50.669732
FB000185,Dresses,Zara,Fall,L,Blue,121.68,0,121.68,8/6/2025,9,1.5,FALSE,,439,Belgium,BE,5.1195,51.188019
FB000186,Bottoms,Zara,Summer,XXL,Black,74.08,3.9,71.19,8/6/2025,37,1.7,FALSE,,410,Belgium,BE,5.052616,50.982923
FB000187,Tops,Gap,Fall,M,Blue,92.37,35.9,59.21,8/6/2025,20,,FALSE,,737,Belgium,BE,3.26048,50.846253
FB000188,Tops,Uniqlo,Summer,XXL,Beige,34.06,0,34.06,8/6/2025,39,4.5,FALSE,,210,Belgium,BE,4.309909,50.589201
FB000189,Dresses,Zara,Summer,L,Pink,173.42,0,173.42,8/6/2025,47,4.2,FALSE,,337,Belgium,BE,4.375799,51.117513
FB000190,Bottoms,Uniqlo,Spring,XXL,Brown,66.51,0,66.51,10/4/2024,32,2.1,FALSE,,522,Belgium,BE,4.947438,51.322393
FB000191,Bottoms,Uniqlo,Fall,XXL,Blue,72.44,7.1,67.3,8/6/2025,10,1.8,FALSE,,221,Belgium,BE,3.584024,50.745704
FB000192,Tops,Ann Taylor,Fall,S,Black,81.2,0,81.2,8/6/2025,3,1.5,FALSE,,923,Belgium,BE,3.288919,51.349506
FB000193,Outerwear,Gap,Summer,XXL,Red,104.5,12.3,91.65,8/6/2025,42,,FALSE,,505,Belgium,BE,3.237251,50.7475
FB000194,Dresses,Gap,Winter,XL,Pink,57.53,13,50.05,8/6/2025,12,4.1,FALSE,,701,Belgium,BE,5.329407,50.221829
FB000195,Shoes,Banana Republic,Summer,XXL,Gray,142.58,0,142.58,8/6/2025,25,4.8,TRUE,Quality Issue,626,Belgium,BE,3.80813,51.089362
FB000196,Dresses,Zara,Fall,XXL,Green,162.23,29.4,114.53,8/6/2025,41,4,TRUE,Quality Issue,982,Belgium,BE,4.706631,50.880148
FB000197,Bottoms,Ann Taylor,Spring,XXL,Red,32.1,51.7,15.5,11/23/2024,27,,FALSE,,932,Belgium,BE,3.932618,50.456033
FB000198,Shoes,Uniqlo,Fall,L,Black,162.41,42.7,93.06,8/6/2025,22,4.8,FALSE,,574,Belgium,BE,3.874342,50.772104
FB000199,Tops,Banana Republic,Fall,M,Gray,77.46,57.5,32.92,8/6/2025,23,4,FALSE,,916,Belgium,BE,3.197522,50.918317
FB000200,Tops,H&M,Fall,XXL,Blue,103.42,56.1,45.4,8/6/2025,4,4.7,FALSE,,137,Belgium,BE,5.309715,51.230981
FB000201,Bottoms,Zara,Spring,XS,Green,42.91,33.3,28.62,11/23/2024,18,,FALSE,,666,Belgium,BE,5.642063,50.681961
FB000202,Shoes,Zara,Summer,XL,Green,144.92,17,120.28,8/6/2025,32,2,FALSE,,464,Belgium,BE,5.223942,51.066631
FB000203,Shoes,Banana Republic,Summer,XS,Black,93.07,23.9,70.83,8/6/2025,10,3.5,TRUE,Changed Mind,555,Belgium,BE,4.430537,51.313055
FB000204,Outerwear,H&M,Summer,S,Red,119.96,0,119.96,8/6/2025,20,1.1,FALSE,,673,Belgium,BE,4.413252,51.218524
FB000205,Accessories,Forever21,Summer,,Gray,42.04,50.9,20.64,8/6/2025,43,2.3,TRUE,Wrong Item,894,Belgium,BE,4.295766,50.872167
FB000206,Accessories,Banana Republic,Winter,,Red,54.45,0,54.45,8/6/2025,12,2.7,FALSE,,959,Belgium,BE,3.368709,50.627855
FB000207,Tops,Mango,Spring,M,Green,66.95,36.4,42.58,9/28/2024,44,1.9,TRUE,Quality Issue,789,Belgium,BE,6.01797,50.638793
FB000208,Tops,Ann Taylor,Spring,XL,Beige,116.96,8.8,106.67,4/29/2025,33,1.6,FALSE,,999,Belgium,BE,4.372987,50.879462
FB000209,Tops,Forever21,Fall,XXL,Pink,111.14,0,111.14,8/6/2025,49,1.6,FALSE,,542,Belgium,BE,4.065494,50.570298
FB000210,Tops,Banana Republic,Fall,XS,Blue,59.6,0,59.6,8/6/2025,40,2.1,FALSE,,415,Belgium,BE,5.336741,50.934858
FB000211,Tops,Ann Taylor,Spring,S,Gray,25.49,16.7,21.23,5/23/2025,32,,FALSE,,801,Belgium,BE,4.44181,50.407948
FB000212,Tops,Zara,Spring,M,Black,82.94,0,82.94,7/17/2025,46,1.5,FALSE,,870,Belgium,BE,4.902304,51.150973
FB000213,Tops,Uniqlo,Spring,L,Blue,99.71,0,99.71,8/21/2024,23,1.4,FALSE,,447,Belgium,BE,3.4036381,50.6035066
FB000214,Accessories,Banana Republic,Fall,,Black,69.74,0,69.74,8/6/2025,11,3.3,TRUE,Changed Mind,576,Bulgaria,BG,23.38118076,42.66006382
FB000215,Bottoms,H&M,Summer,XXL,Green,57.19,0,57.19,8/6/2025,12,2.5,FALSE,,687,Bulgaria,BG,27.89759159,43.21663151
FB000216,Tops,H&M,Summer,XXL,Red,58.65,0,58.65,8/6/2025,4,1.1,FALSE,,641,Bulgaria,BG,23.3535862,42.69158365
FB000217,Outerwear,Uniqlo,Fall,XL,Pink,110.22,0,110.22,8/6/2025,4,1.6,FALSE,,501,Bulgaria,BG,27.45414734,42.51329766
FB000218,Tops,Zara,Summer,XXL,Pink,69.36,0,69.36,8/6/2025,25,,FALSE,,659,Bulgaria,BG,23.2884407,42.66435575
FB000219,Bottoms,Zara,Winter,S,Black,87.03,0,87.03,8/6/2025,39,4.3,FALSE,,441,Bulgaria,BG,24.71917345,42.14158863
FB000220,Dresses,Zara,Winter,XXL,Brown,160.6,18.4,131.05,8/6/2025,41,3,FALSE,,164,Bulgaria,BG,23.31578217,42.65800674
FB000221,Outerwear,H&M,Spring,XS,Purple,167.02,0,167.02,1/30/2025,26,2.6,TRUE,Size Issue,493,Bulgaria,BG,23.30929756,42.69836511
FB000222,Tops,Zara,Summer,XXL,Gray,26.09,0,26.09,8/6/2025,32,4.6,TRUE,Damaged,587,Bulgaria,BG,25.63148975,42.43821729
FB000223,Outerwear,H&M,Summer,XL,Brown,246.65,0,246.65,8/6/2025,17,2.9,TRUE,Damaged,533,Bulgaria,BG,23.35236429,42.62463087
FB000224,Outerwear,Forever21,Summer,S,Red,206.91,0,206.91,8/6/2025,34,2.3,FALSE,,952,Bulgaria,BG,23.32066068,42.69458984
FB000225,Dresses,Gap,Winter,XL,Black,85.08,0,85.08,8/6/2025,29,,FALSE,,915,Bulgaria,BG,23.27094704,42.71032935
FB000226,Outerwear,Forever21,Spring,XXL,White,240.32,54.8,108.62,12/27/2024,3,4.5,FALSE,,534,Bulgaria,BG,25.990557,43.85292
FB000227,Dresses,Uniqlo,Fall,XXL,Red,130.12,1.4,128.3,8/6/2025,0,5,FALSE,,397,Bulgaria,BG,24.61684698,43.41188056
FB000228,Bottoms,H&M,Spring,XS,Black,42.29,15.8,35.61,11/2/2024,11,1.6,FALSE,,862,Bulgaria,BG,25.60045593,43.07919267
FB000229,Outerwear,H&M,Spring,S,Beige,191.54,0,191.54,10/10/2024,18,1.2,FALSE,,942,Bulgaria,BG,23.10009406,42.02045629
FB000230,Accessories,Ann Taylor,Spring,,Beige,42.23,0,42.23,7/14/2025,15,,FALSE,,633,Bulgaria,BG,26.3149549,42.68038711
FB000231,Shoes,H&M,Summer,S,Gray,109.76,0,109.76,8/6/2025,16,4.3,FALSE,,672,Bulgaria,BG,24.748597,42.146697
FB000232,Accessories,Mango,Summer,,Red,76.8,43.3,43.55,8/6/2025,24,,FALSE,,415,Bulgaria,BG,24.781753,42.145004
FB000233,Dresses,Forever21,Winter,,Black,56.34,22.4,43.72,8/6/2025,37,2.5,TRUE,Wrong Item,111,Bahrain,BH,50.537677,26.231937
FB000234,Tops,Gap,Fall,,Beige,88.41,0,88.41,8/6/2025,24,4.4,FALSE,,406,Bahrain,BH,50.626863,26.254619
FB000235,Tops,Gap,Spring,S,Black,25.96,0,25.96,10/4/2024,2,1.4,FALSE,,892,Bahrain,BH,50.55361,26.233178
FB000236,Bottoms,Zara,Spring,XXL,Red,60.25,0,60.25,8/16/2024,25,4.1,FALSE,,859,Bahrain,BH,50.585588,26.245962
FB000237,Accessories,H&M,Fall,,Red,52.33,19.1,42.33,8/6/2025,4,,FALSE,,771,Belarus,BY,27.548888,53.90856
FB000238,Accessories,Mango,Fall,,White,67.61,0,67.61,8/6/2025,14,1.8,FALSE,,342,Belarus,BY,27.510048,53.927014
FB000239,Shoes,Forever21,Spring,L,Brown,136,0,136,8/1/2025,46,4.5,FALSE,,414,Belarus,BY,23.853989,53.649905
FB000240,Shoes,Zara,Fall,,Brown,74.48,0,74.48,8/6/2025,24,3.7,FALSE,,303,Canada,CA,-79.38104492,43.65610516
FB000241,Dresses,Forever21,Fall,XS,Pink,101.39,0,101.39,8/6/2025,33,2.4,TRUE,Size Issue,716,Canada,CA,-79.28815542,43.86848576
FB000242,Dresses,Forever21,Fall,XXL,Green,169.68,41.7,98.92,8/6/2025,43,4.6,FALSE,,223,Canada,CA,-79.34598287,43.77769075
FB000243,Accessories,Forever21,Winter,,Purple,52.45,0,52.45,8/6/2025,34,2.1,FALSE,,544,Canada,CA,-79.45285166,43.80647137
FB000244,Shoes,Uniqlo,Summer,XXL,Pink,153.85,47.6,80.62,8/6/2025,12,3.1,FALSE,,621,Canada,CA,-79.53782822,43.82474162
FB000245,Bottoms,Mango,Fall,M,Brown,32.7,50.5,16.19,8/6/2025,46,1.3,FALSE,,606,Canada,CA,-79.3874991,43.66996364
FB000246,Outerwear,Uniqlo,Fall,L,Navy,104.27,54.6,47.34,8/6/2025,42,4.2,FALSE,,920,Canada,CA,-79.45119633,43.7264442
FB000247,Dresses,Forever21,Summer,M,Gray,80.04,50.9,39.3,8/6/2025,45,,FALSE,,243,Canada,CA,-79.68736122,43.46179171
FB000248,Bottoms,Banana Republic,Spring,M,Black,72.07,0,72.07,5/8/2025,20,,TRUE,Color Mismatch,160,Canada,CA,-79.64421769,43.59203126
FB000249,Outerwear,Zara,Fall,M,Green,220.99,0,220.99,8/6/2025,42,3.6,FALSE,,130,Canada,CA,-79.71200438,43.55792312
FB000250,Outerwear,Uniqlo,Fall,XS,Black,117.36,14.6,100.23,8/6/2025,33,,TRUE,Size Issue,584,Canada,CA,-79.25777529,43.77532648
FB000251,Outerwear,Banana Republic,Spring,L,Navy,198.76,48.8,101.77,4/26/2025,36,3,FALSE,,808,Canada,CA,-73.57296686,45.49980408
FB000252,Outerwear,H&M,Fall,L,Black,121.03,0,121.03,8/6/2025,14,1.6,TRUE,Changed Mind,818,Canada,CA,-73.83037468,45.46434653
FB000253,Tops,H&M,Fall,L,White,88.62,0,88.62,8/6/2025,48,2.4,FALSE,,617,Canada,CA,-73.56606347,45.60053446
FB000254,Shoes,H&M,Summer,XL,Green,88.94,0,88.94,8/6/2025,29,3.9,FALSE,,346,Canada,CA,-79.7076006,44.41265728
FB000255,Bottoms,Zara,Winter,S,Black,115.7,17.8,95.11,8/6/2025,32,1.7,FALSE,,119,Canada,CA,-73.4708164,45.4715692
FB000256,Bottoms,Forever21,Fall,XXL,Black,75.66,0,75.66,8/6/2025,20,3,FALSE,,849,Canada,CA,-79.48628545,44.05637882
FB000257,Accessories,Ann Taylor,Winter,,Green,42.11,0,42.11,8/6/2025,26,4,FALSE,,862,Canada,CA,-73.6478594,45.52794465
FB000258,Outerwear,H&M,Spring,XXL,Beige,247.9,4.3,237.24,12/25/2024,25,4.6,FALSE,,742,Canada,CA,-73.81911027,45.63058478
FB000259,Shoes,Banana Republic,Spring,XL,Beige,143.45,0,143.45,9/27/2024,39,,TRUE,Quality Issue,515,Canada,CA,-79.08612025,43.83603949
FB000260,Accessories,Banana Republic,Winter,,Beige,24.96,44.7,13.8,8/6/2025,44,,FALSE,,366,Canada,CA,-79.22390659,43.13720494
FB000261,Outerwear,Forever21,Summer,XL,Navy,109.74,0,109.74,8/6/2025,45,1.9,FALSE,,987,Canada,CA,-79.43615125,43.65634385
FB000262,Dresses,H&M,Summer,XL,Blue,161.14,0,161.14,8/6/2025,44,1.6,FALSE,,523,Canada,CA,-83.0024404,42.27542204
FB000263,Outerwear,Banana Republic,Spring,XXL,Brown,220.14,9.2,199.89,6/27/2025,23,4.8,FALSE,,312,Canada,CA,-81.22439596,42.93028331
FB000264,Dresses,Forever21,Summer,S,Pink,57.33,0,57.33,8/6/2025,23,2,FALSE,,832,Canada,CA,-122.7984078,49.2805709
FB000265,Bottoms,Zara,Fall,XXL,Blue,108.24,0,108.24,8/6/2025,8,2.3,FALSE,,199,Canada,CA,-79.39550561,43.64881409
FB000266,Accessories,Banana Republic,Summer,,Gray,67.93,0,67.93,8/6/2025,22,4.6,FALSE,,133,Canada,CA,-79.86087286,43.21855582
FB000267,Dresses,Zara,Winter,XS,Blue,168.96,0,168.96,8/6/2025,9,,FALSE,,753,Canada,CA,-113.6254466,53.523107
FB000268,Tops,Ann Taylor,Fall,S,White,90.63,0,90.63,8/6/2025,33,4.2,FALSE,,124,Canada,CA,-123.1173327,49.28324141
FB000269,Accessories,Mango,Spring,,Green,72.3,0.4,72.01,12/29/2024,38,3,TRUE,Color Mismatch,664,Canada,CA,-71.30063223,46.83083873
FB000270,Bottoms,H&M,Winter,S,Beige,27.98,0,27.98,8/6/2025,0,3,FALSE,,655,Canada,CA,-71.28507934,46.77002406
FB000271,Dresses,Forever21,Summer,,Navy,92.73,0,92.73,8/6/2025,15,1.4,FALSE,,139,Canada,CA,-113.9943961,51.20327075
FB000272,Bottoms,Mango,Summer,XXL,White,64.28,0,64.28,8/6/2025,46,3,FALSE,,823,Canada,CA,-71.95256106,45.40133041
FB000273,Dresses,Ann Taylor,Fall,M,Black,133.12,0,133.12,8/6/2025,35,1.9,FALSE,,192,Canada,CA,-113.8080317,52.24262461
FB000274,Tops,Gap,Winter,XXL,Brown,70.36,0,70.36,8/6/2025,0,,FALSE,,112,Canada,CA,-64.76225193,46.0958172
FB000275,Outerwear,Uniqlo,Summer,XL,Pink,199.01,0,199.01,8/6/2025,8,4.4,FALSE,,749,Canada,CA,-63.61812796,44.64925022
FB000276,Bottoms,H&M,Summer,L,Navy,62.41,37.1,39.26,8/6/2025,6,4.1,FALSE,,148,Canada,CA,-79.81951586,43.32508505
FB000277,Shoes,Uniqlo,Summer,XS,Black,71.44,0,71.44,8/6/2025,45,4,FALSE,,144,Canada,CA,-79.69291623,43.61296933
FB000278,Dresses,Zara,Winter,,Blue,89.69,0,89.69,8/6/2025,50,4.3,FALSE,,477,Canada,CA,-73.4231783,46.032889
FB000279,Outerwear,Mango,Spring,XXL,Gray,161.65,10.2,145.16,3/30/2025,42,,FALSE,,114,Canada,CA,-113.4824987,53.4432065
FB000280,Accessories,Uniqlo,Winter,,White,46.59,0,46.59,8/6/2025,29,4.8,FALSE,,433,Canada,CA,-114.0720506,51.04644661
FB000281,Accessories,Zara,Fall,,Pink,74.2,0,74.2,8/6/2025,22,1.7,FALSE,,156,Canada,CA,-122.998911,49.22603446
FB000282,Bottoms,Uniqlo,Fall,S,Brown,99.67,0,99.67,8/6/2025,13,5,FALSE,,593,Canada,CA,-79.72271619,43.71618196
FB000283,Shoes,Forever21,Fall,XS,Purple,112.74,23,86.81,8/6/2025,37,1,FALSE,,274,Canada,CA,-80.52745185,43.49721371
FB000284,Tops,Banana Republic,Summer,S,Black,95.82,39.4,58.07,8/6/2025,6,,TRUE,Damaged,599,Canada,CA,-78.33198194,44.28174732
FB000285,Shoes,Ann Taylor,Winter,M,Green,157.42,0,157.42,8/6/2025,38,2.4,FALSE,,810,Canada,CA,-75.51590995,45.47767728
FB000286,Accessories,Zara,Fall,,Red,60.17,14.1,51.69,8/6/2025,38,5,FALSE,,125,Canada,CA,-97.19882149,49.88439122
FB000287,Outerwear,Mango,Winter,XL,Pink,169.03,0,169.03,8/6/2025,16,1.7,FALSE,,614,Canada,CA,-76.57309692,44.2564157
FB000288,Dresses,Uniqlo,Fall,S,Pink,175.86,0,175.86,8/6/2025,0,4.6,FALSE,,990,Canada,CA,-122.8045721,49.18895819
FB000289,Shoes,Mango,Summer,,Brown,169.75,0,169.75,8/6/2025,5,2.7,FALSE,,380,Canada,CA,-114.0743185,50.99637929
FB000290,Accessories,H&M,Summer,,Red,51.77,24.3,39.19,8/6/2025,50,3.7,FALSE,,267,Canada,CA,-122.3791305,49.05799661
FB000291,Tops,Mango,Fall,M,Black,83.09,0,83.09,8/6/2025,22,2.3,FALSE,,439,Canada,CA,-75.80551535,45.3476976
FB000292,Outerwear,Ann Taylor,Winter,XS,Purple,176.1,0,176.1,8/6/2025,12,4.6,FALSE,,283,Canada,CA,-73.37837486,45.50623642
FB000293,Bottoms,Mango,Fall,M,Blue,69.11,0,69.11,8/6/2025,18,3.9,FALSE,,147,Canada,CA,-123.3760755,48.45499311
FB000294,Shoes,Zara,Spring,S,Purple,117.85,0,117.85,12/23/2024,34,3.3,FALSE,,602,Canada,CA,-79.55885658,43.6126432
FB000295,Shoes,Banana Republic,Fall,M,Purple,96.17,36,61.55,8/6/2025,45,3.5,FALSE,,396,Canada,CA,-123.1379871,49.16803631
FB000296,Shoes,Zara,Spring,XXL,Red,80.14,0,80.14,3/31/2025,10,5,FALSE,,180,Canada,CA,-82.35326727,42.98312329
FB000297,Accessories,Gap,Summer,,Pink,55.08,13,47.92,8/6/2025,17,3.9,FALSE,,284,Canada,CA,-84.33826279,46.51167424
FB000298,Dresses,Mango,Fall,S,Pink,165.84,50.4,82.26,8/6/2025,17,3.2,TRUE,Damaged,789,Canada,CA,-80.23855596,43.51780381
FB000299,Dresses,Gap,Summer,XXL,Red,82.7,0,82.7,8/6/2025,20,4,FALSE,,437,Canada,CA,-73.75123022,45.56956926
FB000300,Outerwear,Banana Republic,Spring,S,Purple,222.86,6.6,208.15,12/19/2024,29,2.1,FALSE,,654,Canada,CA,-73.61526198,45.44701771
FB000301,Tops,Mango,Winter,L,Gray,107.15,0,107.15,8/6/2025,33,,TRUE,Wrong Item,784,Canada,CA,-71.05441047,48.40600903
FB000302,Shoes,H&M,Fall,XXL,Gray,85.54,0,85.54,8/6/2025,30,,FALSE,,308,Canada,CA,-75.69169564,45.42606423
FB000303,Bottoms,Mango,Summer,XL,Green,34.36,5.4,32.5,8/6/2025,49,4.5,FALSE,,682,Canada,CA,-75.69503652,45.47608457
FB000304,Bottoms,Mango,Winter,XL,Black,111.25,42.2,64.3,8/6/2025,34,3,FALSE,,654,Canada,CA,-73.45934649,45.74142146
FB000305,Tops,Zara,Spring,XXL,Pink,39.97,35.2,25.9,1/22/2025,15,2.3,FALSE,,643,Canada,CA,-72.58771603,46.35525788
FB000306,Shoes,Forever21,Summer,M,White,60.34,0,60.34,8/6/2025,4,,FALSE,,277,Canada,CA,-79.65079267,44.20009276
FB000307,Accessories,Gap,Summer,,Blue,17.7,0,17.7,8/6/2025,42,3.9,FALSE,,238,Canada,CA,-123.0858078,49.03887205
FB000308,Bottoms,Mango,Summer,M,White,57.88,0,57.88,8/6/2025,39,3,FALSE,,872,Canada,CA,-81.27928919,43.0250063
FB000309,Tops,Mango,Summer,S,Blue,25.15,0,25.15,8/6/2025,34,2.6,FALSE,,744,Canada,CA,-63.14424586,46.26570072
FB000310,Outerwear,Mango,Spring,L,Purple,157.45,0,157.45,5/26/2025,7,2.9,FALSE,,880,Canada,CA,-79.43621678,43.85336117
FB000311,Bottoms,H&M,Winter,L,Purple,65.72,9.1,59.74,8/6/2025,10,2.8,TRUE,Quality Issue,176,Canada,CA,-66.01450906,45.30738648
FB000312,Dresses,Forever21,Winter,XXL,Brown,92.8,0,92.8,8/6/2025,25,2.5,FALSE,,410,Canada,CA,-78.87919156,43.88832679
FB000313,Dresses,Banana Republic,Winter,XL,Blue,88.65,0,88.65,8/6/2025,11,3.3,FALSE,,275,Canada,CA,-113.5052046,53.56235779
FB000314,Tops,Zara,Winter,XXL,Beige,47.07,57.4,20.05,8/6/2025,24,1.3,TRUE,Size Issue,414,Canada,CA,-104.6105871,50.45065076
FB000315,Outerwear,Ann Taylor,Summer,XS,Red,101.75,0,101.75,8/6/2025,7,3.1,FALSE,,692,Canada,CA,-52.752328,47.559315
FB000316,Dresses,Mango,Spring,XS,Blue,131.08,7.5,121.25,12/4/2024,20,4.5,TRUE,Wrong Item,483,Canada,CA,-123.1390803,49.326461
FB000317,Tops,Zara,Fall,XS,Black,82.06,26.1,60.64,8/6/2025,32,1.5,FALSE,,993,Canada,CA,-97.05821309,49.89772368
FB000318,Dresses,H&M,Summer,L,Purple,66.31,0,66.31,8/6/2025,47,3.9,FALSE,,689,Canada,CA,-113.445929,53.60305
FB000319,Accessories,Uniqlo,Fall,,Green,26.03,0,26.03,8/6/2025,15,3.8,FALSE,,907,Canada,CA,-113.5538417,53.30343629
FB000320,Shoes,Uniqlo,Spring,S,Beige,152.53,0,152.53,11/21/2024,24,4.2,FALSE,,722,Canada,CA,-122.675288,49.114724
FB000321,Bottoms,Mango,Fall,S,Beige,26.16,16.2,21.92,8/6/2025,13,2.3,FALSE,,561,Canada,CA,-114.0440977,51.1095123
FB000322,Dresses,Uniqlo,Winter,XXL,Blue,89.17,10.8,79.54,8/6/2025,27,3.3,FALSE,,994,Canada,CA,-63.5620529,44.6864654
FB000323,Bottoms,H&M,Spring,,White,106.37,0,106.37,4/6/2025,37,4.9,FALSE,,890,Canada,CA,-73.92125378,45.67339023
FB000324,Dresses,Mango,Fall,XL,White,80.95,36.8,51.16,8/6/2025,16,2.5,FALSE,,370,Canada,CA,-114.0659611,50.9529869
FB000325,Outerwear,Banana Republic,Summer,M,Navy,169.84,50.2,84.58,8/6/2025,21,3,TRUE,Quality Issue,182,Canada,CA,-73.4368136,45.4450635
FB000326,Dresses,Forever21,Fall,M,Green,159.4,8.8,145.37,8/6/2025,43,4.5,FALSE,,324,Canada,CA,-106.667938,52.127772
FB000327,Bottoms,Forever21,Winter,S,Black,106.53,46.5,56.99,8/6/2025,17,,FALSE,,625,Canada,CA,-80.240149,43.171367
FB000328,Accessories,Gap,Spring,,Black,78.81,44.7,43.58,9/13/2024,34,1.4,FALSE,,420,Canada,CA,-123.0007944,49.2684831
FB000329,Outerwear,Uniqlo,Summer,XS,Gray,117.45,29.5,82.8,8/6/2025,43,1.2,FALSE,,688,Canada,CA,-80.946581,46.519943
FB000330,Accessories,Gap,Spring,,Beige,76.94,0,76.94,6/13/2025,21,4.3,FALSE,,322,Canada,CA,-97.212782,49.845708
FB000331,Outerwear,Gap,Summer,L,White,232.19,0,232.19,8/6/2025,31,1.3,TRUE,Changed Mind,312,Switzerland,CH,8.595558,47.408029
FB000332,Dresses,Forever21,Fall,XS,Navy,80.4,52.1,38.51,8/6/2025,7,1.2,FALSE,,532,Switzerland,CH,6.14825,46.203171
FB000333,Bottoms,Mango,Summer,XL,Black,102.82,0,102.82,8/6/2025,50,3.6,FALSE,,113,Switzerland,CH,9.553446,46.963757
FB000334,Accessories,Zara,Spring,,Navy,48.5,0,48.5,5/9/2025,46,,FALSE,,477,Switzerland,CH,8.49888,47.38641
FB000335,Bottoms,Mango,Fall,,Pink,88.4,0,88.4,8/6/2025,1,1.4,FALSE,,190,Switzerland,CH,8.358630534,47.09356504
FB000336,Shoes,Mango,Winter,S,Black,112.5,0,112.5,8/6/2025,11,4.3,FALSE,,427,Switzerland,CH,8.896486912,47.55629418
FB000337,Bottoms,Zara,Fall,XXL,Gray,97.95,11.1,87.08,8/6/2025,25,2.4,FALSE,,699,Switzerland,CH,6.841112472,46.46319855
FB000338,Outerwear,H&M,Summer,M,Pink,114.51,36.9,72.26,8/6/2025,33,1.5,FALSE,,909,Switzerland,CH,8.309590946,47.05015142
FB000339,Bottoms,Zara,Winter,XS,Brown,27.85,0,27.85,8/6/2025,0,1.5,FALSE,,539,Switzerland,CH,8.73058472,47.4997725
FB000340,Shoes,Ann Taylor,Spring,XL,Blue,82.08,40.6,48.76,5/23/2025,43,2.5,TRUE,Quality Issue,929,Switzerland,CH,8.7127762,47.4951308
FB000341,Bottoms,Mango,Summer,S,Black,116.41,40.7,69.03,8/6/2025,23,1.2,FALSE,,401,Switzerland,CH,7.372968746,46.94389591
FB000342,Bottoms,Ann Taylor,Spring,M,White,95.61,0,95.61,6/10/2025,47,4.7,TRUE,Quality Issue,393,Switzerland,CH,6.9105493,46.4318812
FB000343,Shoes,Mango,Fall,M,White,70.04,0,70.04,8/6/2025,12,2.4,FALSE,,680,Switzerland,CH,7.0069624,47.0116221
FB000344,Shoes,Banana Republic,Winter,S,Gray,112.59,54,51.79,8/6/2025,17,4,FALSE,,987,Switzerland,CH,9.651221976,47.45010971
FB000345,Accessories,Zara,Summer,,Purple,26.8,0.9,26.56,8/6/2025,25,1.2,TRUE,Color Mismatch,372,Switzerland,CH,7.2956158,46.225033
FB000346,Tops,H&M,Summer,L,Blue,50.09,0,50.09,8/6/2025,47,4,FALSE,,415,Switzerland,CH,9.434411071,47.04090305
FB000347,Bottoms,Mango,Spring,XS,Green,92.84,4.2,88.94,1/13/2025,0,,TRUE,Size Issue,760,Switzerland,CH,9.17311,47.6505
FB000348,Tops,Uniqlo,Summer,XXL,Gray,114.63,0,114.63,8/6/2025,47,3.8,TRUE,Changed Mind,337,Switzerland,CH,7.266983986,47.11967244
FB000349,Accessories,Gap,Summer,,Purple,21.9,29.2,15.51,8/6/2025,35,2,FALSE,,535,Switzerland,CH,8.35567,46.96461
FB000350,Dresses,Zara,Spring,XS,Navy,100.55,46.7,53.59,2/1/2025,30,,FALSE,,335,Switzerland,CH,7.802267075,47.31744304
FB000351,Accessories,Forever21,Summer,,Brown,47.45,16.4,39.67,8/6/2025,33,1.7,FALSE,,669,Switzerland,CH,9.50818634,46.84716626
FB000352,Bottoms,H&M,Summer,XL,Brown,113.21,0,113.21,8/6/2025,8,2.7,FALSE,,430,Switzerland,CH,7.360646725,46.23162059
FB000353,Dresses,Banana Republic,Spring,XS,Black,163.27,0,163.27,4/23/2025,24,2.5,FALSE,,308,Switzerland,CH,7.607560158,46.74377204
FB000354,Accessories,Uniqlo,Fall,,Black,44.58,0,44.58,8/6/2025,21,,FALSE,,487,Switzerland,CH,9.47549665,47.16642638
FB000355,Dresses,Forever21,Summer,L,Red,166.53,0,166.53,8/6/2025,28,1.7,FALSE,,171,Switzerland,CH,7.076869011,46.11177193
FB000356,Shoes,Banana Republic,Summer,XL,Pink,144.61,0,144.61,8/6/2025,21,2.5,FALSE,,642,Switzerland,CH,8.544788361,47.40961911
FB000357,Accessories,Mango,Fall,,Navy,31,0,31,8/6/2025,29,1.9,FALSE,,437,Switzerland,CH,7.9701497,46.3087216
FB000358,Accessories,Forever21,Winter,,Pink,68.57,29.4,48.41,8/6/2025,4,3.5,FALSE,,800,Switzerland,CH,9.81993,46.79078
FB000359,Dresses,Forever21,Summer,L,Red,73.04,56.5,31.77,8/6/2025,15,3,TRUE,Changed Mind,664,Switzerland,CH,6.612295885,46.55935826
FB000360,Tops,H&M,Spring,L,Purple,95.19,0,95.19,2/9/2025,13,4.1,FALSE,,856,Switzerland,CH,8.67221,47.38153
FB000361,Tops,Gap,Winter,XS,Purple,104.94,0,104.94,8/6/2025,42,2,FALSE,,198,Switzerland,CH,8.819163429,47.30665981
FB000362,Bottoms,Gap,Spring,XXL,Beige,97.29,0,97.29,7/29/2025,42,4.5,FALSE,,149,Switzerland,CH,8.621143341,47.41545354
