product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason,total_sales,country,countryCode,longitude,latitude,quantity_sold,price_per_unit
FB000165,Shoes,Zara,Winter,M,White,168.36,0.0,181.84,2024-03-20,47,,True,Damaged,545.52,Mainland China,CN,4.501441,51.221984,3,181.84
FB000166,Shoes,Gap,Fall,XL,Green,99.26,0.0,108.21,2024-10-01,33,,True,Quality Issue,432.84,Mainland China,CN,4.866073,50.463382,4,108.21
FB000167,Accessories,Mango,Spring,,Black,53.66,0.0,54.64,2024-12-19,40,2.8,False,,928.88,Mainland China,CN,4.378093,51.190251,17,54.64
FB000168,Accessories,Ann Taylor,Summer,,Gray,69.71,18.0,57.65,2024-01-09,34,4.2,True,Color Mismatch,634.15,Mainland China,CN,4.437112,50.845459,11,57.65
FB000169,Dresses,Forever21,Fall,XXL,Gray,60.3,21.4,46.98,2024-04-11,4,3.6,False,,798.66,Mainland China,CN,4.616846,50.671102,17,46.98
FB000170,Shoes,Banana Republic,Winter,XXL,Red,113.58,0.0,127.44,2024-07-27,33,4.9,True,Wrong Item,509.76,Mainland China,CN,4.361917,50.837496,4,127.44
FB000171,Bottoms,Ann Taylor,Fall,XS,Brown,54.86,1.7,52.98,2024-10-23,40,2.5,False,,529.8,Mainland China,CN,5.498473,50.965248,10,52.98
FB000172,Tops,Zara,Winter,XS,Red,92.25,0.0,87.06,2024-08-05,13,2.8,True,Damaged,435.3,Mainland China,CN,4.398181,50.72023,5,87.06
FB000173,Accessories,Ann Taylor,Winter,,White,54.07,0.0,54.1,2024-10-18,47,4.6,False,,432.8,Mainland China,CN,4.280559,50.820337,8,54.1
FB000174,Shoes,Banana Republic,Winter,XL,Red,104.4,0.0,101.12,2024-11-08,41,3.4,False,,404.48,Mainland China,CN,5.188652,50.813952,4,101.12
FB000175,Dresses,Ann Taylor,Spring,M,Gray,45.97,0.0,54.34,2024-08-28,37,3.2,True,Quality Issue,108.68,Mainland China,CN,3.269684,50.826226,2,54.34
FB000176,Tops,Ann Taylor,Summer,XXL,Black,28.79,0.0,28.55,2024-01-13,4,4.4,False,,827.95,Mainland China,CN,4.481045,51.026484,29,28.55
FB000177,Outerwear,Uniqlo,Winter,M,Gray,204.21,0.0,154.94,2024-09-27,5,3.3,False,,309.88,Mainland China,CN,4.458306,50.418696,2,154.94
FB000178,Shoes,Mango,Fall,XXL,Pink,190.75,20.0,173.79,2024-06-08,47,,False,,521.37,Mainland China,CN,4.566851,51.134059,3,173.79
FB000179,Tops,Forever21,Winter,XS,Brown,33.01,39.2,19.81,2024-05-21,16,3.7,False,,653.73,Mainland China,CN,4.255219,51.214061,33,19.81
FB000180,Accessories,Banana Republic,Spring,,Blue,47.61,39.8,27.42,2024-12-03,18,1.3,False,,191.94,Mainland China,CN,5.581207,50.632056,7,27.42
FB000181,Outerwear,H&M,Spring,XS,Red,137.16,0.0,136.24,2024-09-26,34,3.2,False,,272.48,Mainland China,CN,4.336429,50.80324,2,136.24
FB000182,Tops,Gap,Fall,M,Navy,108.49,0.0,105.35,2024-05-27,7,3.3,False,,948.15,Mainland China,CN,3.723445,51.056644,9,105.35
FB000183,Tops,Banana Republic,Winter,XL,Green,106.49,0.0,114.5,2024-04-12,23,4.0,False,,343.5,Mainland China,CN,5.354996,49.910422,3,114.5
FB000184,Tops,Mango,Winter,XXL,Pink,114.86,0.0,110.11,2024-07-16,48,1.1,False,,330.33,Mainland China,CN,5.544884,50.669732,3,110.11
FB000185,Dresses,Zara,Fall,L,Blue,121.68,0.0,132.32,2024-09-16,9,1.5,False,,264.64,Mainland China,CN,5.1195,51.188019,2,132.32
FB000186,Bottoms,Zara,Summer,XXL,Black,74.08,3.9,69.38,2024-04-20,37,1.7,False,,346.9,Mainland China,CN,5.052616,50.982923,5,69.38
FB000187,Tops,Gap,Fall,M,Blue,92.37,35.9,60.25,2024-02-10,20,,False,,602.5,Mainland China,CN,3.26048,50.846253,10,60.25
FB000188,Tops,Uniqlo,Summer,XXL,Beige,34.06,0.0,31.65,2024-09-25,39,4.5,False,,126.6,Mainland China,CN,4.309909,50.589201,4,31.65
FB000189,Dresses,Zara,Summer,L,Pink,173.42,0.0,142.56,2024-04-25,47,4.2,False,,285.12,Mainland China,CN,4.375799,51.117513,2,142.56
FB000190,Bottoms,Uniqlo,Spring,XXL,Brown,66.51,0.0,65.3,2024-10-04,32,2.1,False,,326.5,Mainland China,CN,4.947438,51.322393,5,65.3
FB000191,Bottoms,Uniqlo,Fall,XXL,Blue,72.44,7.1,66.61,2024-09-21,10,1.8,False,,133.22,Mainland China,CN,3.584024,50.745704,2,66.61
FB000192,Tops,Ann Taylor,Fall,S,Black,81.2,0.0,77.8,2024-01-05,3,1.5,False,,855.8,Mainland China,CN,3.288919,51.349506,11,77.8
FB000193,Outerwear,Gap,Summer,XXL,Red,104.5,12.3,101.48,2024-09-03,42,,False,,304.44,Mainland China,CN,3.237251,50.7475,3,101.48
FB000194,Dresses,Gap,Winter,XL,Pink,57.53,13.0,47.62,2024-08-05,12,4.1,False,,380.96,Mainland China,CN,5.329407,50.221829,8,47.62
FB000195,Shoes,Banana Republic,Summer,XXL,Gray,142.58,0.0,132.41,2024-04-26,25,4.8,True,Quality Issue,529.64,Mainland China,CN,3.80813,51.089362,4,132.41
FB000196,Dresses,Zara,Fall,XXL,Green,162.23,29.4,104.17,2024-06-01,41,4.0,True,Quality Issue,520.85,Mainland China,CN,4.706631,50.880148,5,104.17
FB000197,Bottoms,Ann Taylor,Spring,XXL,Red,32.1,51.7,15.51,2024-11-23,27,,False,,899.58,Mainland China,CN,3.932618,50.456033,58,15.51
FB000198,Shoes,Uniqlo,Fall,L,Black,162.41,42.7,103.98,2024-08-29,22,4.8,False,,311.94,Mainland China,CN,3.874342,50.772104,3,103.98
FB000199,Tops,Banana Republic,Fall,M,Gray,77.46,57.5,32.39,2024-06-10,23,4.0,False,,485.85,Mainland China,CN,3.197522,50.918317,15,32.39
FB000200,Tops,H&M,Fall,XXL,Blue,103.42,56.1,37.22,2024-08-12,4,4.7,False,,74.44,Mainland China,CN,5.309715,51.230981,2,37.22
FB000201,Bottoms,Zara,Spring,XS,Green,42.91,33.3,29.22,2024-11-23,18,,False,,642.84,Mainland China,CN,5.642063,50.681961,22,29.22
FB000202,Shoes,Zara,Summer,XL,Green,144.92,17.0,114.94,2024-12-05,32,2.0,False,,574.7,Mainland China,CN,5.223942,51.066631,5,114.94
FB000203,Shoes,Banana Republic,Summer,XS,Black,93.07,23.9,75.61,2024-02-24,10,3.5,True,Changed Mind,453.66,Mainland China,CN,4.430537,51.313055,6,75.61
FB000204,Outerwear,H&M,Summer,S,Red,119.96,0.0,120.88,2024-07-02,20,1.1,False,,362.64,Mainland China,CN,4.413252,51.218524,3,120.88
FB000205,Accessories,Forever21,Summer,,Gray,42.04,50.9,20.62,2024-06-26,43,2.3,True,Wrong Item,474.26,Mainland China,CN,4.295766,50.872167,23,20.62
FB000206,Accessories,Banana Republic,Winter,,Red,54.45,0.0,57.42,2024-07-02,12,2.7,False,,516.78,Mainland China,CN,3.368709,50.627855,9,57.42
FB000207,Tops,Mango,Spring,M,Green,66.95,36.4,43.24,2024-09-28,44,1.9,True,Quality Issue,475.64,Mainland China,CN,6.01797,50.638793,11,43.24
FB000208,Tops,Ann Taylor,Spring,XL,Beige,116.96,8.8,108.02,2025-04-29,33,1.6,False,,1944.36,Mainland China,CN,4.372987,50.879462,18,108.02
FB000209,Tops,Forever21,Fall,XXL,Pink,111.14,0.0,100.5,2024-01-25,49,1.6,False,,502.5,Mainland China,CN,4.065494,50.570298,5,100.5
FB000210,Tops,Banana Republic,Fall,XS,Blue,59.6,0.0,56.67,2024-03-08,40,2.1,False,,283.35,Mainland China,CN,5.336741,50.934858,5,56.67
FB000211,Tops,Ann Taylor,Spring,S,Gray,25.49,16.7,21.19,2025-05-23,32,,False,,1716.39,Mainland China,CN,4.44181,50.407948,81,21.19
FB000212,Tops,Zara,Spring,M,Black,82.94,0.0,82.16,2025-07-17,46,1.5,False,,1478.88,Mainland China,CN,4.902304,51.150973,18,82.16
FB000213,Tops,Uniqlo,Spring,L,Blue,99.71,0.0,121.46,2024-08-21,23,1.4,False,,242.92,Mainland China,CN,3.4036381,50.6035066,2,121.46
FB000214,Accessories,Banana Republic,Fall,,Black,69.74,0.0,72.05,2024-10-22,11,3.3,True,Changed Mind,360.25,Mainland China,CN,23.38118076,42.66006382,5,72.05
FB000215,Bottoms,H&M,Summer,XXL,Green,57.19,0.0,61.7,2024-07-10,12,2.5,False,,370.2,Mainland China,CN,27.89759159,43.21663151,6,61.7
FB000216,Tops,H&M,Summer,XXL,Red,58.65,0.0,58.06,2024-08-08,4,1.1,False,,348.36,Mainland China,CN,23.3535862,42.69158365,6,58.06
FB000217,Outerwear,Uniqlo,Fall,XL,Pink,110.22,0.0,134.98,2024-07-21,4,1.6,False,,269.96,Mainland China,CN,27.45414734,42.51329766,2,134.98
FB000218,Tops,Zara,Summer,XXL,Pink,69.36,0.0,69.91,2024-06-23,25,,False,,349.55,Mainland China,CN,23.2884407,42.66435575,5,69.91
FB000219,Bottoms,Zara,Winter,S,Black,87.03,0.0,90.12,2024-02-12,39,4.3,False,,360.48,Mainland China,CN,24.71917345,42.14158863,4,90.12
FB000220,Dresses,Zara,Winter,XXL,Brown,160.6,18.4,86.99,2024-06-30,41,3.0,False,,86.99,Mainland China,CN,23.31578217,42.65800674,1,86.99
FB000221,Outerwear,H&M,Spring,XS,Purple,167.02,0.0,176.71,2025-01-30,26,2.6,True,Size Issue,1060.26,Mainland China,CN,23.30929756,42.69836511,6,176.71
FB000222,Tops,Zara,Summer,XXL,Gray,26.09,0.0,25.96,2024-12-29,32,4.6,True,Damaged,726.88,Mainland China,CN,25.63148975,42.43821729,28,25.96
FB000223,Outerwear,H&M,Summer,XL,Brown,246.65,0.0,247.08,2024-01-08,17,2.9,True,Damaged,494.16,Mainland China,CN,23.35236429,42.62463087,2,247.08
FB000224,Outerwear,Forever21,Summer,S,Red,206.91,0.0,229.76,2024-11-18,34,2.3,False,,919.04,Mainland China,CN,23.32066068,42.69458984,4,229.76
FB000225,Dresses,Gap,Winter,XL,Black,85.08,0.0,89.25,2024-03-19,29,,False,,624.75,Mainland China,CN,23.27094704,42.71032935,7,89.25
FB000226,Outerwear,Forever21,Spring,XXL,White,240.32,54.8,110.23,2024-12-27,3,4.5,False,,661.38,Mainland China,CN,25.990557,43.85292,6,110.23
FB000227,Dresses,Uniqlo,Fall,XXL,Red,130.12,1.4,108.18,2024-02-05,0,5.0,False,,324.54,Mainland China,CN,24.61684698,43.41188056,3,108.18
FB000228,Bottoms,H&M,Spring,XS,Black,42.29,15.8,36.18,2024-11-02,11,1.6,False,,832.14,Mainland China,CN,25.60045593,43.07919267,23,36.18
FB000229,Outerwear,H&M,Spring,S,Beige,191.54,0.0,196.4,2024-10-10,18,1.2,False,,589.2,Mainland China,CN,23.10009406,42.02045629,3,196.4
FB000230,Accessories,Ann Taylor,Spring,,Beige,42.23,0.0,43.04,2025-07-14,15,,False,,1076.0,Mainland China,CN,26.3149549,42.68038711,25,43.04
FB000231,Shoes,H&M,Summer,S,Gray,109.76,0.0,114.7,2024-03-15,16,4.3,False,,458.8,Mainland China,CN,24.748597,42.146697,4,114.7
FB000232,Accessories,Mango,Summer,,Red,76.8,43.3,43.26,2024-10-11,24,,False,,259.56,Mainland China,CN,24.781753,42.145004,6,43.26
FB000233,Dresses,Forever21,Winter,,Black,56.34,22.4,37.9,2024-03-22,37,2.5,True,Wrong Item,75.8,Mainland China,CN,50.537677,26.231937,2,37.9
FB000234,Tops,Gap,Fall,,Beige,88.41,0.0,109.38,2024-07-03,24,4.4,False,,218.76,Mainland China,CN,50.626863,26.254619,2,109.38
FB000235,Tops,Gap,Spring,S,Black,25.96,0.0,26.57,2024-10-04,2,1.4,False,,557.97,Mainland China,CN,50.55361,26.233178,21,26.57
FB000236,Bottoms,Zara,Spring,XXL,Red,60.25,0.0,58.35,2024-08-16,25,4.1,False,,466.8,Mainland China,CN,50.585588,26.245962,8,58.35
FB000237,Accessories,H&M,Fall,,Red,52.33,19.1,41.48,2024-05-28,4,,False,,746.64,Mainland China,CN,27.548888,53.90856,18,41.48
FB000238,Accessories,Mango,Fall,,White,67.61,0.0,77.83,2024-03-10,14,1.8,False,,233.49,Mainland China,CN,27.510048,53.927014,3,77.83
FB000239,Shoes,Forever21,Spring,L,Brown,136.0,0.0,135.25,2025-08-01,46,4.5,False,,8520.75,Mainland China,CN,23.853989,53.649905,63,135.25
FB000240,Shoes,Zara,Fall,,Brown,74.48,0.0,80.36,2024-06-16,24,3.7,False,,160.72,Mainland China,CN,-79.38104492,43.65610516,2,80.36
FB000241,Dresses,Forever21,Fall,XS,Pink,101.39,0.0,94.83,2024-01-10,33,2.4,True,Size Issue,663.81,Mainland China,CN,-79.28815542,43.86848576,7,94.83
FB000242,Dresses,Forever21,Fall,XXL,Green,169.68,41.7,139.48,2024-10-07,43,4.6,False,,139.48,Mainland China,CN,-79.34598287,43.77769075,1,139.48
FB000243,Accessories,Forever21,Winter,,Purple,52.45,0.0,48.86,2024-07-22,34,2.1,False,,293.16,Mainland China,CN,-79.45285166,43.80647137,6,48.86
FB000244,Shoes,Uniqlo,Summer,XXL,Pink,153.85,47.6,77.68,2024-10-07,12,3.1,False,,388.4,Mainland China,CN,-79.53782822,43.82474162,5,77.68
FB000245,Bottoms,Mango,Fall,M,Brown,32.7,50.5,16.48,2024-10-02,46,1.3,False,,379.04,Mainland China,CN,-79.3874991,43.66996364,23,16.48
FB000246,Outerwear,Uniqlo,Fall,L,Navy,104.27,54.6,48.32,2024-03-12,42,4.2,False,,628.16,Mainland China,CN,-79.45119633,43.7264442,13,48.32
FB000247,Dresses,Forever21,Summer,M,Gray,80.04,50.9,44.02,2024-08-25,45,,False,,132.06,Mainland China,CN,-79.68736122,43.46179171,3,44.02
FB000248,Bottoms,Banana Republic,Spring,M,Black,72.07,0.0,68.58,2025-05-08,20,,True,Color Mismatch,342.9,Mainland China,CN,-79.64421769,43.59203126,5,68.58
FB000249,Outerwear,Zara,Fall,M,Green,220.99,0.0,,2024-08-08,42,3.6,False,,,Mainland China,CN,-79.71200438,43.55792312,1,
FB000250,Outerwear,Uniqlo,Fall,XS,Black,117.36,14.6,88.02,2024-09-03,33,,True,Size Issue,352.08,Mainland China,CN,-79.25777529,43.77532648,4,88.02
FB000251,Outerwear,Banana Republic,Spring,L,Navy,198.76,48.8,104.84,2025-04-26,36,3.0,False,,1572.6,Mainland China,CN,-73.57296686,45.49980408,15,104.84
FB000252,Outerwear,H&M,Fall,L,Black,121.03,0.0,113.18,2024-05-30,14,1.6,True,Changed Mind,792.26,Mainland China,CN,-73.83037468,45.46434653,7,113.18
FB000253,Tops,H&M,Fall,L,White,88.62,0.0,87.0,2024-04-29,48,2.4,False,,522.0,Mainland China,CN,-73.56606347,45.60053446,6,87.0
FB000254,Shoes,H&M,Summer,XL,Green,88.94,0.0,93.22,2024-07-01,29,3.9,False,,186.44,Mainland China,CN,-79.7076006,44.41265728,2,93.22
FB000255,Bottoms,Zara,Winter,S,Black,115.7,17.8,114.88,2024-11-28,32,1.7,False,,114.88,Mainland China,CN,-73.4708164,45.4715692,1,114.88
FB000256,Bottoms,Forever21,Fall,XXL,Black,75.66,0.0,75.86,2024-10-05,20,3.0,False,,531.02,Mainland China,CN,-79.48628545,44.05637882,7,75.86
FB000257,Accessories,Ann Taylor,Winter,,Green,42.11,0.0,42.9,2024-04-17,26,4.0,False,,729.3,Mainland China,CN,-73.6478594,45.52794465,17,42.9
FB000258,Outerwear,H&M,Spring,XXL,Beige,247.9,4.3,229.75,2024-12-25,25,4.6,False,,919.0,Mainland China,CN,-73.81911027,45.63058478,4,229.75
FB000259,Shoes,Banana Republic,Spring,XL,Beige,143.45,0.0,155.24,2024-09-27,39,,True,Quality Issue,310.48,Mainland China,CN,-79.08612025,43.83603949,2,155.24
FB000260,Accessories,Banana Republic,Winter,,Beige,24.96,44.7,13.79,2024-09-21,44,,False,,220.64,Mainland China,CN,-79.22390659,43.13720494,16,13.79
FB000261,Outerwear,Forever21,Summer,XL,Navy,109.74,0.0,111.13,2024-12-14,45,1.9,False,,1222.43,Mainland China,CN,-79.43615125,43.65634385,11,111.13
FB000262,Dresses,H&M,Summer,XL,Blue,161.14,0.0,140.91,2024-07-14,44,1.6,False,,281.82,Mainland China,CN,-83.0024404,42.27542204,2,140.91
FB000263,Outerwear,Banana Republic,Spring,XXL,Brown,220.14,9.2,212.19,2025-06-27,23,4.8,False,,1060.95,Mainland China,CN,-81.22439596,42.93028331,5,212.19
FB000264,Dresses,Forever21,Summer,S,Pink,57.33,0.0,57.56,2024-05-10,23,2.0,False,,805.84,Mainland China,CN,-122.7984078,49.2805709,14,57.56
FB000265,Bottoms,Zara,Fall,XXL,Blue,108.24,0.0,107.23,2024-07-19,8,2.3,False,,107.23,Mainland China,CN,-79.39550561,43.64881409,1,107.23
FB000266,Accessories,Banana Republic,Summer,,Gray,67.93,0.0,70.54,2024-06-19,22,4.6,False,,70.54,Mainland China,CN,-79.86087286,43.21855582,1,70.54
FB000267,Dresses,Zara,Winter,XS,Blue,168.96,0.0,181.73,2024-11-26,9,,False,,726.92,Mainland China,CN,-113.6254466,53.523107,4,181.73
FB000268,Tops,Ann Taylor,Fall,S,White,90.63,0.0,66.82,2024-07-03,33,4.2,False,,66.82,Mainland China,CN,-123.1173327,49.28324141,1,66.82
FB000269,Accessories,Mango,Spring,,Green,72.3,0.4,74.76,2024-12-29,38,3.0,True,Color Mismatch,822.36,Mainland China,CN,-71.30063223,46.83083873,11,74.76
FB000270,Bottoms,H&M,Winter,S,Beige,27.98,0.0,27.38,2024-08-05,0,3.0,False,,355.94,Mainland China,CN,-71.28507934,46.77002406,13,27.38
FB000271,Dresses,Forever21,Summer,,Navy,92.73,0.0,134.19,2024-11-10,15,1.4,False,,134.19,Mainland China,CN,-113.9943961,51.20327075,1,134.19
FB000272,Bottoms,Mango,Summer,XXL,White,64.28,0.0,63.89,2024-08-03,46,3.0,False,,447.23,Mainland China,CN,-71.95256106,45.40133041,7,63.89
FB000273,Dresses,Ann Taylor,Fall,M,Black,133.12,0.0,103.46,2024-07-24,35,1.9,False,,103.46,Mainland China,CN,-113.8080317,52.24262461,1,103.46
FB000274,Tops,Gap,Winter,XXL,Brown,70.36,0.0,91.56,2024-02-03,0,,False,,91.56,Mainland China,CN,-64.76225193,46.0958172,1,91.56
FB000275,Outerwear,Uniqlo,Summer,XL,Pink,199.01,0.0,225.77,2024-09-07,8,4.4,False,,451.54,Mainland China,CN,-63.61812796,44.64925022,2,225.77
FB000276,Bottoms,H&M,Summer,L,Navy,62.41,37.1,39.88,2024-07-02,6,4.1,False,,79.76,Mainland China,CN,-79.81951586,43.32508505,2,39.88
FB000277,Shoes,Uniqlo,Summer,XS,Black,71.44,0.0,60.92,2024-04-17,45,4.0,False,,121.84,Mainland China,CN,-79.69291623,43.61296933,2,60.92
FB000278,Dresses,Zara,Winter,,Blue,89.69,0.0,84.4,2024-12-16,50,4.3,False,,590.8,Mainland China,CN,-73.4231783,46.032889,7,84.4
FB000279,Outerwear,Mango,Spring,XXL,Gray,161.65,10.2,160.21,2025-03-30,42,,False,,320.42,Mainland China,CN,-113.4824987,53.4432065,2,160.21
FB000280,Accessories,Uniqlo,Winter,,White,46.59,0.0,47.06,2024-08-01,29,4.8,False,,235.3,Mainland China,CN,-114.0720506,51.04644661,5,47.06
FB000281,Accessories,Zara,Fall,,Pink,74.2,0.0,84.78,2024-08-10,22,1.7,False,,84.78,Mainland China,CN,-122.998911,49.22603446,1,84.78
FB000282,Bottoms,Uniqlo,Fall,S,Brown,99.67,0.0,104.92,2024-12-31,13,5.0,False,,734.44,Mainland China,CN,-79.72271619,43.71618196,7,104.92
FB000283,Shoes,Forever21,Fall,XS,Purple,112.74,23.0,88.17,2024-11-13,37,1.0,False,,264.51,Mainland China,CN,-80.52745185,43.49721371,3,88.17
FB000284,Tops,Banana Republic,Summer,S,Black,95.82,39.4,54.25,2024-08-03,6,,True,Damaged,325.5,Mainland China,CN,-78.33198194,44.28174732,6,54.25
FB000285,Shoes,Ann Taylor,Winter,M,Green,157.42,0.0,145.49,2024-07-06,38,2.4,False,,436.47,Mainland China,CN,-75.51590995,45.47767728,3,145.49
FB000286,Accessories,Zara,Fall,,Red,60.17,14.1,67.93,2024-08-05,38,5.0,False,,67.93,Mainland China,CN,-97.19882149,49.88439122,1,67.93
FB000287,Outerwear,Mango,Winter,XL,Pink,169.03,0.0,189.75,2024-01-08,16,1.7,False,,569.25,Mainland China,CN,-76.57309692,44.2564157,3,189.75
FB000288,Dresses,Uniqlo,Fall,S,Pink,175.86,0.0,191.76,2024-05-18,0,4.6,False,,958.8,Mainland China,CN,-122.8045721,49.18895819,5,191.76
FB000289,Shoes,Mango,Summer,,Brown,169.75,0.0,160.75,2024-04-23,5,2.7,False,,321.5,Mainland China,CN,-114.0743185,50.99637929,2,160.75
FB000290,Accessories,H&M,Summer,,Red,51.77,24.3,35.4,2024-06-15,50,3.7,False,,141.6,Mainland China,CN,-122.3791305,49.05799661,4,35.4
FB000291,Tops,Mango,Fall,M,Black,83.09,0.0,92.86,2024-04-03,22,2.3,False,,371.44,Mainland China,CN,-75.80551535,45.3476976,4,92.86
FB000292,Outerwear,Ann Taylor,Winter,XS,Purple,176.1,0.0,175.25,2024-12-08,12,4.6,False,,350.5,Mainland China,CN,-73.37837486,45.50623642,2,175.25
FB000293,Bottoms,Mango,Fall,M,Blue,69.11,0.0,60.69,2024-12-21,18,3.9,False,,182.07,Mainland China,CN,-123.3760755,48.45499311,3,60.69
FB000294,Shoes,Zara,Spring,S,Purple,117.85,0.0,124.26,2024-12-23,34,3.3,False,,745.56,Mainland China,CN,-79.55885658,43.6126432,6,124.26
FB000295,Shoes,Banana Republic,Fall,M,Purple,96.17,36.0,61.19,2024-01-10,45,3.5,False,,367.14,Mainland China,CN,-123.1379871,49.16803631,6,61.19
FB000296,Shoes,Zara,Spring,XXL,Red,80.14,0.0,84.32,2025-03-31,10,5.0,False,,505.92,Mainland China,CN,-82.35326727,42.98312329,6,84.32
FB000297,Accessories,Gap,Summer,,Pink,55.08,13.0,44.41,2024-10-06,17,3.9,False,,177.64,Mainland China,CN,-84.33826279,46.51167424,4,44.41
FB000298,Dresses,Mango,Fall,S,Pink,165.84,50.4,80.62,2024-02-04,17,3.2,True,Damaged,644.96,Mainland China,CN,-80.23855596,43.51780381,8,80.62
FB000299,Dresses,Gap,Summer,XXL,Red,82.7,0.0,77.32,2024-12-06,20,4.0,False,,541.24,Mainland China,CN,-73.75123022,45.56956926,7,77.32
FB000300,Outerwear,Banana Republic,Spring,S,Purple,222.86,6.6,202.5,2024-12-19,29,2.1,False,,810.0,Mainland China,CN,-73.61526198,45.44701771,4,202.5
FB000301,Tops,Mango,Winter,L,Gray,107.15,0.0,118.16,2024-09-22,33,,True,Wrong Item,472.64,Mainland China,CN,-71.05441047,48.40600903,4,118.16
FB000302,Shoes,H&M,Fall,XXL,Gray,85.54,0.0,95.37,2024-12-12,30,,False,,381.48,Mainland China,CN,-75.69169564,45.42606423,4,95.37
FB000303,Bottoms,Mango,Summer,XL,Green,34.36,5.4,33.69,2024-08-18,49,4.5,False,,370.59,Mainland China,CN,-75.69503652,45.47608457,11,33.69
FB000304,Bottoms,Mango,Winter,XL,Black,111.25,42.2,63.14,2024-11-19,34,3.0,False,,631.4,Mainland China,CN,-73.45934649,45.74142146,10,63.14
FB000305,Tops,Zara,Spring,XXL,Pink,39.97,35.2,26.09,2025-01-22,15,2.3,False,,1382.77,Mainland China,CN,-72.58771603,46.35525788,53,26.09
FB000306,Shoes,Forever21,Summer,M,White,60.34,0.0,66.85,2024-11-30,4,,False,,267.4,Mainland China,CN,-79.65079267,44.20009276,4,66.85
FB000307,Accessories,Gap,Summer,,Blue,17.7,0.0,18.61,2024-10-28,42,3.9,False,,148.88,Mainland China,CN,-123.0858078,49.03887205,8,18.61
FB000308,Bottoms,Mango,Summer,M,White,57.88,0.0,60.6,2024-10-30,39,3.0,False,,545.4,Mainland China,CN,-81.27928919,43.0250063,9,60.6
FB000309,Tops,Mango,Summer,S,Blue,25.15,0.0,25.34,2024-02-25,34,2.6,False,,608.16,Mainland China,CN,-63.14424586,46.26570072,24,25.34
FB000310,Outerwear,Mango,Spring,L,Purple,157.45,0.0,157.17,2025-05-26,7,2.9,False,,1886.04,Mainland China,CN,-79.43621678,43.85336117,12,157.17
FB000311,Bottoms,H&M,Winter,L,Purple,65.72,9.1,47.82,2024-08-13,10,2.8,True,Quality Issue,95.64,Mainland China,CN,-66.01450906,45.30738648,2,47.82
FB000312,Dresses,Forever21,Winter,XXL,Brown,92.8,0.0,85.48,2024-10-07,25,2.5,False,,256.44,Mainland China,CN,-78.87919156,43.88832679,3,85.48
FB000313,Dresses,Banana Republic,Winter,XL,Blue,88.65,0.0,86.0,2024-10-05,11,3.3,False,,172.0,Mainland China,CN,-113.5052046,53.56235779,2,86.0
FB000314,Tops,Zara,Winter,XXL,Beige,47.07,57.4,19.92,2024-10-04,24,1.3,True,Size Issue,258.96,Mainland China,CN,-104.6105871,50.45065076,13,19.92
FB000315,Outerwear,Ann Taylor,Summer,XS,Red,101.75,0.0,93.22,2024-07-27,7,3.1,False,,372.88,Mainland China,CN,-52.752328,47.559315,4,93.22
FB000316,Dresses,Mango,Spring,XS,Blue,131.08,7.5,119.64,2024-12-04,20,4.5,True,Wrong Item,598.2,Mainland China,CN,-123.1390803,49.326461,5,119.64
FB000317,Tops,Zara,Fall,XS,Black,82.06,26.1,59.45,2024-07-28,32,1.5,False,,535.05,Mainland China,CN,-97.05821309,49.89772368,9,59.45
FB000318,Dresses,H&M,Summer,L,Purple,66.31,0.0,60.91,2024-06-06,47,3.9,False,,365.46,Mainland China,CN,-113.445929,53.60305,6,60.91
FB000319,Accessories,Uniqlo,Fall,,Green,26.03,0.0,25.72,2024-07-04,15,3.8,False,,488.68,Mainland China,CN,-113.5538417,53.30343629,19,25.72
FB000320,Shoes,Uniqlo,Spring,S,Beige,152.53,0.0,139.4,2024-11-21,24,4.2,False,,697.0,Mainland China,CN,-122.675288,49.114724,5,139.4
FB000321,Bottoms,Mango,Fall,S,Beige,26.16,16.2,21.66,2024-11-27,13,2.3,False,,541.5,Mainland China,CN,-114.0440977,51.1095123,25,21.66
FB000322,Dresses,Uniqlo,Winter,XXL,Blue,89.17,10.8,76.45,2024-04-13,27,3.3,False,,840.95,Mainland China,CN,-63.5620529,44.6864654,11,76.45
FB000323,Bottoms,H&M,Spring,,White,106.37,0.0,108.26,2025-04-06,37,4.9,False,,1732.16,Mainland China,CN,-73.92125378,45.67339023,16,108.26
FB000324,Dresses,Mango,Fall,XL,White,80.95,36.8,49.01,2024-01-16,16,2.5,False,,343.07,Mainland China,CN,-114.0659611,50.9529869,7,49.01
FB000325,Outerwear,Banana Republic,Summer,M,Navy,169.84,50.2,109.72,2024-09-27,21,3.0,True,Quality Issue,109.72,Mainland China,CN,-73.4368136,45.4450635,1,109.72
FB000326,Dresses,Forever21,Fall,M,Green,159.4,8.8,195.32,2024-09-12,43,4.5,False,,195.32,Mainland China,CN,-106.667938,52.127772,1,195.32
